Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies_Label
6,C LM,NEWBY,3040.0,51.09,1.008,1.3,6.65,4.0,2,0.629,WS
6,C LM,NEWBY,3040.5,50.21,1.007,1.6,5.7,4.1,2,0.618,WS
6,C LM,NEWBY,3041.0,50.4,1.003,2.0,5.5,4.1,2,0.607,WS
6,C LM,NEWBY,3041.5,50.99,0.994,3.1,5.75,4.2,2,0.596,WS
6,C LM,NEWBY,3042.0,49.18,0.973,3.4,6.6,4.2,2,0.584,WS
6,C LM,NEWBY,3042.5,48.64,0.94,4.1,6.85,4.1,2,0.573,WS
6,C LM,NEWBY,3043.0,47.11,0.909,3.9,7.25,4.0,2,0.562,WS
6,C LM,NEWBY,3043.5,48.61,0.889,2.9,7.85,3.9,2,0.551,WS
4,C LM,NEWBY,3044.0,55.32,0.888,3.0,8.3,3.9,2,0.539,SiSh
4,C LM,NEWBY,3044.5,60.5,0.907,4.2,9.0,3.9,2,0.528,SiSh
6,C LM,NEWBY,3045.0,69.16,0.939,6.3,9.45,4.0,2,0.517,WS
6,C LM,NEWBY,3045.5,77.53,0.979,6.6,8.0,4.2,2,0.506,WS
6,C LM,NEWBY,3046.0,76.88,1.022,4.3,6.15,4.4,2,0.494,WS
9,C LM,NEWBY,3046.5,70.4,1.064,2.4,4.0,4.4,2,0.483,BS
9,C LM,NEWBY,3047.0,63.2,1.101,1.4,2.4,4.3,2,0.472,BS
9,C LM,NEWBY,3047.5,53.89,1.118,-0.4,2.3,4.2,2,0.461,BS
9,C LM,NEWBY,3048.0,56.2,1.107,-1.2,2.7,4.2,2,0.449,BS
6,C LM,NEWBY,3048.5,78.23,1.074,-0.4,3.1,4.1,2,0.438,WS
6,C LM,NEWBY,3049.0,112.92,1.022,-0.8,5.1,4.1,2,0.427,WS
6,C LM,NEWBY,3049.5,144.15,0.963,0.4,7.7,4.1,2,0.416,WS
4,C LM,NEWBY,3050.0,157.21,0.899,4.1,9.95,4.4,2,0.404,SiSh
5,C LM,NEWBY,3050.5,152.6,0.839,5.6,11.4,4.2,2,0.393,MS
4,C LM,NEWBY,3051.0,140.93,0.792,6.1,12.25,4.1,2,0.382,SiSh
4,C LM,NEWBY,3051.5,122.45,0.761,6.6,13.3,4.0,2,0.371,SiSh
4,C LM,NEWBY,3052.0,110.67,0.748,7.5,15.15,3.9,2,0.36,SiSh
4,C LM,NEWBY,3052.5,108.85,0.754,7.3,15.85,3.6,2,0.348,SiSh
4,C LM,NEWBY,3053.0,105.74,0.775,8.5,16.05,3.6,2,0.337,SiSh
4,C LM,NEWBY,3053.5,100.04,0.803,9.5,16.85,3.7,2,0.326,SiSh
4,C LM,NEWBY,3054.0,92.64,0.828,9.5,16.05,3.9,2,0.315,SiSh
6,C LM,NEWBY,3054.5,80.47,0.841,6.8,12.5,4.0,2,0.303,WS
6,C LM,NEWBY,3055.0,66.94,0.838,4.0,8.0,4.2,2,0.292,WS
6,C LM,NEWBY,3055.5,54.06,0.823,1.9,5.45,4.3,2,0.281,WS
6,C LM,NEWBY,3056.0,47.87,0.797,0.7,4.85,4.4,2,0.27,WS
6,C LM,NEWBY,3056.5,49.34,0.763,2.3,4.85,4.1,2,0.258,WS
8,C LM,NEWBY,3057.0,59.88,0.721,3.2,7.2,3.9,2,0.247,PS
3,A1 SH,CHURCHMAN BIBLE,2917.5,63.5,0.705,4.916,12.174,3.162,1,1.0,FSiS
3,A1 SH,CHURCHMAN BIBLE,2918.0,80.875,0.709,7.514,13.286,2.932,1,0.95,FSiS
3,A1 SH,CHURCHMAN BIBLE,2918.5,87.813,0.7,7.785,13.212,2.953,1,0.9,FSiS
3,A1 SH,CHURCHMAN BIBLE,2919.0,86.75,0.685,7.547,13.547,3.42,1,0.85,FSiS
3,A1 SH,CHURCHMAN BIBLE,2919.5,79.438,0.669,5.912,12.252,3.324,1,0.8,FSiS
2,A1 SH,CHURCHMAN BIBLE,2920.0,77.5,0.658,4.537,11.332,3.324,1,0.75,CSiS
2,A1 SH,CHURCHMAN BIBLE,2920.5,72.75,0.658,3.974,11.114,3.127,1,0.7,CSiS
2,A1 SH,CHURCHMAN BIBLE,2921.0,76.563,0.671,4.98,14.746,2.818,1,0.65,CSiS
2,A1 SH,CHURCHMAN BIBLE,2921.5,79.625,0.686,4.552,18.202,2.684,1,0.6,CSiS
1,A1 SH,CHURCHMAN BIBLE,2922.0,74.25,0.687,3.621,17.961,2.557,1,0.55,SS
1,A1 SH,CHURCHMAN BIBLE,2922.5,71.0,0.679,1.003,14.769,2.787,1,0.5,SS
1,A1 SH,CHURCHMAN BIBLE,2923.0,67.438,0.66,0.746,11.998,2.795,1,0.45,SS
1,A1 SH,CHURCHMAN BIBLE,2923.5,70.0,0.643,1.838,10.809,2.635,1,0.4,SS
1,A1 SH,CHURCHMAN BIBLE,2924.0,66.438,0.644,2.744,11.025,2.621,1,0.35,SS
1,A1 SH,CHURCHMAN BIBLE,2924.5,67.25,0.652,2.922,11.776,2.59,1,0.3,SS
1,A1 SH,CHURCHMAN BIBLE,2925.0,71.563,0.661,3.286,12.485,2.9,1,0.25,SS
1,A1 SH,CHURCHMAN BIBLE,2925.5,70.125,0.68,5.487,13.312,3.063,1,0.2,SS
3,A1 SH,CHURCHMAN BIBLE,2926.0,69.25,0.734,4.784,13.527,3.01,1,0.1,FSiS
3,A1 SH,CHURCHMAN BIBLE,2926.5,65.625,0.77,1.439,10.182,3.277,1,0.05,FSiS
8,A1 LM,CHURCHMAN BIBLE,2927.0,53.125,0.826,1.122,4.835,4.008,2,1.0,PS
8,A1 LM,CHURCHMAN BIBLE,2927.5,40.25,0.873,-1.021,5.318,4.52,2,0.989,PS
8,A1 LM,CHURCHMAN BIBLE,2928.0,33.625,0.906,0.046,4.788,4.375,2,0.978,PS
8,A1 LM,CHURCHMAN BIBLE,2928.5,35.063,0.951,0.086,5.285,3.943,2,0.967,PS
8,A1 LM,CHURCHMAN BIBLE,2929.0,35.844,0.99,-0.207,5.676,3.58,2,0.957,PS
8,A1 LM,CHURCHMAN BIBLE,2929.5,39.594,1.003,-1.041,6.217,3.395,2,0.946,PS
6,A1 LM,CHURCHMAN BIBLE,2930.0,39.969,0.994,-1.57,6.599,3.467,2,0.935,WS
6,A1 LM,CHURCHMAN BIBLE,2930.5,40.688,0.984,-1.863,6.306,3.547,2,0.924,WS
6,A1 LM,CHURCHMAN BIBLE,2931.0,39.875,0.939,-1.698,5.214,3.799,2,0.913,WS
6,A1 LM,CHURCHMAN BIBLE,2931.5,46.813,0.857,-0.436,4.88,4.273,2,0.902,WS
5,A1 LM,CHURCHMAN BIBLE,2932.0,51.281,0.809,3.982,9.982,3.356,2,0.891,MS
5,A1 LM,CHURCHMAN BIBLE,2932.5,67.188,0.791,4.184,18.863,2.783,2,0.88,MS
3,A1 LM,CHURCHMAN BIBLE,2933.0,71.563,0.772,3.478,22.157,2.416,2,0.87,FSiS
3,A1 LM,CHURCHMAN BIBLE,2933.5,75.375,0.746,-0.136,20.595,2.496,2,0.859,FSiS
4,A1 LM,CHURCHMAN BIBLE,2934.0,75.813,0.733,1.94,19.935,2.969,2,0.848,SiSh
3,A1 LM,CHURCHMAN BIBLE,2934.5,79.375,0.73,2.966,20.96,2.967,2,0.837,FSiS
3,A1 LM,CHURCHMAN BIBLE,2935.0,79.438,0.734,1.488,19.02,3.406,2,0.826,FSiS
8,A1 LM,CHURCHMAN BIBLE,2935.5,64.438,0.762,-3.187,14.808,3.836,2,0.815,PS
8,A1 LM,CHURCHMAN BIBLE,2936.0,49.438,0.798,-2.171,11.595,4.863,2,0.804,PS
8,A1 LM,CHURCHMAN BIBLE,2936.5,41.031,0.817,0.0,9.082,4.516,2,0.793,PS
8,A1 LM,CHURCHMAN BIBLE,2937.0,40.906,0.836,1.127,7.466,4.168,2,0.783,PS
8,A1 LM,CHURCHMAN BIBLE,2937.5,43.156,0.865,1.022,7.133,3.955,2,0.772,PS
8,A1 LM,CHURCHMAN BIBLE,2938.0,51.344,0.843,1.299,6.953,3.928,2,0.761,PS
8,A1 LM,CHURCHMAN BIBLE,2938.5,56.75,0.78,1.37,7.37,3.953,2,0.75,PS
8,A1 LM,CHURCHMAN BIBLE,2939.0,65.5,0.722,2.225,8.225,3.93,2,0.739,PS
8,A1 LM,CHURCHMAN BIBLE,2939.5,74.813,0.661,3.038,9.266,3.586,2,0.728,PS
6,A1 LM,CHURCHMAN BIBLE,2940.0,92.188,0.613,4.283,10.511,3.299,2,0.717,WS
6,A1 LM,CHURCHMAN BIBLE,2940.5,104.063,0.59,4.306,12.247,3.088,2,0.707,WS
6,A1 LM,CHURCHMAN BIBLE,2941.0,103.563,0.58,3.915,12.54,3.211,2,0.696,WS
6,A1 LM,CHURCHMAN BIBLE,2941.5,99.188,0.573,3.866,13.175,3.232,2,0.685,WS
6,A1 LM,CHURCHMAN BIBLE,2942.0,90.375,0.595,6.423,13.792,2.979,2,0.663,WS
6,A1 LM,CHURCHMAN BIBLE,2942.5,82.063,0.625,6.823,12.367,3.094,2,0.652,WS
4,A1 LM,CHURCHMAN BIBLE,2943.0,79.375,0.677,5.522,10.493,3.104,2,0.641,SiSh
4,A1 LM,CHURCHMAN BIBLE,2943.5,76.313,0.739,4.471,10.471,3.254,2,0.63,SiSh
4,A1 LM,CHURCHMAN BIBLE,2944.0,80.063,0.799,4.584,11.041,3.326,2,0.62,SiSh
4,A1 LM,CHURCHMAN BIBLE,2944.5,76.063,0.865,4.273,11.303,3.393,2,0.609,SiSh
4,A1 LM,CHURCHMAN BIBLE,2945.0,65.25,0.923,2.835,9.519,3.52,2,0.598,SiSh
6,A1 LM,CHURCHMAN BIBLE,2945.5,44.719,0.95,0.156,7.413,3.178,2,0.587,WS
6,A1 LM,CHURCHMAN BIBLE,2946.0,36.531,0.955,-0.398,7.087,3.221,2,0.576,WS
6,A1 LM,CHURCHMAN BIBLE,2946.5,34.656,0.956,0.531,7.672,3.186,2,0.565,WS
6,A1 LM,CHURCHMAN BIBLE,2947.0,45.281,0.951,2.584,9.379,3.412,2,0.554,WS
6,A1 LM,CHURCHMAN BIBLE,2947.5,50.063,0.951,4.121,9.893,3.484,2,0.543,WS
6,A1 LM,CHURCHMAN BIBLE,2948.0,54.719,0.944,6.222,10.965,3.441,2,0.533,WS
5,A1 LM,CHURCHMAN BIBLE,2948.5,58.5,0.935,6.938,11.909,3.547,2,0.522,MS
5,A1 LM,CHURCHMAN BIBLE,2949.0,59.563,0.93,6.411,10.581,3.459,2,0.511,MS
5,A1 LM,CHURCHMAN BIBLE,2949.5,58.281,0.918,3.905,8.302,3.83,2,0.5,MS
6,A1 LM,CHURCHMAN BIBLE,2950.0,47.875,0.925,1.999,6.058,4.281,2,0.489,WS
6,A1 LM,CHURCHMAN BIBLE,2950.5,44.156,0.937,0.353,6.581,4.652,2,0.478,WS
6,A1 LM,CHURCHMAN BIBLE,2951.0,38.875,0.959,-0.667,6.819,4.5,2,0.467,WS
6,A1 LM,CHURCHMAN BIBLE,2951.5,39.938,1.004,-1.114,6.827,4.105,2,0.457,WS
8,A1 LM,CHURCHMAN BIBLE,2952.0,40.25,1.034,-0.248,6.547,4.094,2,0.446,PS
8,A1 LM,CHURCHMAN BIBLE,2952.5,44.219,1.038,1.152,6.123,3.902,2,0.435,PS
6,A1 LM,CHURCHMAN BIBLE,2953.0,40.563,1.046,1.634,6.032,4.133,2,0.424,WS
6,A1 LM,CHURCHMAN BIBLE,2953.5,37.125,1.056,0.981,5.952,3.83,2,0.413,WS
8,A1 LM,CHURCHMAN BIBLE,2954.0,33.594,1.063,-0.388,6.296,4.109,2,0.402,PS
6,A1 LM,CHURCHMAN BIBLE,2954.5,43.406,1.086,-0.85,5.489,4.129,2,0.391,WS
6,A1 LM,CHURCHMAN BIBLE,2955.0,43.594,1.111,-0.819,4.725,4.742,2,0.38,WS
6,A1 LM,CHURCHMAN BIBLE,2955.5,45.563,1.129,0.39,3.419,4.965,2,0.37,WS
6,A1 LM,CHURCHMAN BIBLE,2956.0,43.969,1.145,0.772,3.573,4.68,2,0.359,WS
6,A1 LM,CHURCHMAN BIBLE,2956.5,47.719,1.157,1.099,3.784,4.727,2,0.348,WS
6,A1 LM,CHURCHMAN BIBLE,2957.0,46.125,1.162,1.351,4.264,4.629,2,0.337,WS
6,A1 LM,CHURCHMAN BIBLE,2957.5,43.219,1.157,1.633,5.007,5.086,2,0.326,WS
6,A1 LM,CHURCHMAN BIBLE,2958.0,38.313,1.135,1.665,5.952,4.77,2,0.315,WS
6,A1 LM,CHURCHMAN BIBLE,2958.5,40.0,1.116,0.98,6.979,4.633,2,0.304,WS
6,A1 LM,CHURCHMAN BIBLE,2959.0,36.656,1.083,0.147,7.177,3.898,2,0.293,WS
6,A1 LM,CHURCHMAN BIBLE,2959.5,39.063,1.041,0.221,7.25,3.896,2,0.283,WS
6,A1 LM,CHURCHMAN BIBLE,2960.0,39.063,1.041,0.221,7.25,3.896,2,0.283,WS
6,A1 LM,CHURCHMAN BIBLE,2960.5,38.375,1.009,0.654,7.11,3.74,2,0.272,WS
6,A1 LM,CHURCHMAN BIBLE,2961.0,41.75,0.974,1.476,7.704,4.211,2,0.261,WS
6,A1 LM,CHURCHMAN BIBLE,2961.5,43.844,0.933,2.566,8.566,3.881,2,0.25,WS
6,A1 LM,CHURCHMAN BIBLE,2962.0,47.469,0.904,2.843,9.755,3.539,2,0.239,WS
6,A1 LM,CHURCHMAN BIBLE,2962.5,48.469,0.877,3.6,10.512,3.221,2,0.228,WS
6,A1 LM,CHURCHMAN BIBLE,2963.0,45.875,0.845,4.357,10.585,3.172,2,0.217,WS
6,A1 LM,CHURCHMAN BIBLE,2963.5,47.0,0.823,5.742,10.713,3.248,2,0.207,WS
6,A1 LM,CHURCHMAN BIBLE,2964.0,50.469,0.805,6.166,10.68,3.141,2,0.196,WS
6,A1 LM,CHURCHMAN BIBLE,2964.5,53.844,0.788,5.791,10.078,3.162,2,0.185,WS
6,A1 LM,CHURCHMAN BIBLE,2965.0,55.313,0.787,4.743,9.369,3.041,2,0.174,WS
4,A1 LM,CHURCHMAN BIBLE,2965.5,60.563,0.795,3.853,8.94,3.074,2,0.163,SiSh
4,A1 LM,CHURCHMAN BIBLE,2966.0,67.75,0.816,2.991,9.558,2.994,2,0.152,SiSh
4,A1 LM,CHURCHMAN BIBLE,2966.5,72.313,0.855,3.365,10.16,3.098,2,0.141,SiSh
4,A1 LM,CHURCHMAN BIBLE,2967.0,73.313,0.905,3.429,9.657,3.234,2,0.13,SiSh
4,A1 LM,CHURCHMAN BIBLE,2967.5,73.375,0.952,2.949,8.037,3.74,2,0.12,SiSh
4,A1 LM,CHURCHMAN BIBLE,2968.0,70.063,1.008,2.203,5.805,4.242,2,0.109,SiSh
8,A1 LM,CHURCHMAN BIBLE,2968.5,70.063,1.008,2.203,5.805,4.242,2,0.109,PS
6,A1 LM,CHURCHMAN BIBLE,2969.0,64.313,1.05,1.187,3.988,4.984,2,0.098,WS
6,A1 LM,CHURCHMAN BIBLE,2969.5,60.75,1.091,1.124,3.124,5.223,2,0.087,WS
6,A1 LM,CHURCHMAN BIBLE,2970.0,55.25,1.167,0.723,3.525,5.152,2,0.076,WS
6,A1 LM,CHURCHMAN BIBLE,2970.5,55.156,1.25,0.731,4.445,4.875,2,0.065,WS
8,A1 LM,CHURCHMAN BIBLE,2971.0,55.156,1.25,0.731,4.445,4.875,2,0.065,PS
8,A1 LM,CHURCHMAN BIBLE,2971.5,52.25,1.299,0.729,5.472,4.863,2,0.054,PS
6,A1 LM,CHURCHMAN BIBLE,2972.0,57.844,1.308,0.687,6.686,4.457,2,0.043,WS
8,A1 LM,CHURCHMAN BIBLE,2972.5,61.844,1.222,0.809,6.125,4.773,2,0.033,PS
8,A1 LM,CHURCHMAN BIBLE,2973.0,70.188,1.048,2.187,7.041,3.217,2,0.022,PS
5,A1 LM,CHURCHMAN BIBLE,2973.5,71.938,0.864,4.158,14.152,2.467,2,0.011,MS
3,B1 SH,CHURCHMAN BIBLE,2974.0,74.563,0.779,-0.666,32.404,2.168,1,1.0,FSiS
3,B1 SH,CHURCHMAN BIBLE,2974.5,72.688,0.727,0.793,40.027,2.037,1,0.958,FSiS
3,B1 SH,CHURCHMAN BIBLE,2975.0,77.438,0.705,-1.06,42.174,1.941,1,0.917,FSiS
3,B1 SH,CHURCHMAN BIBLE,2975.5,80.813,0.695,-1.309,41.299,1.888,1,0.875,FSiS
3,B1 SH,CHURCHMAN BIBLE,2976.0,82.875,0.672,-2.435,42.571,1.802,1,0.833,FSiS
3,B1 SH,CHURCHMAN BIBLE,2976.5,80.813,0.657,-5.069,38.223,2.248,1,0.792,FSiS
3,B1 SH,CHURCHMAN BIBLE,2977.0,71.75,0.661,-3.162,27.967,3.102,1,0.75,FSiS
3,B1 SH,CHURCHMAN BIBLE,2977.5,64.313,0.689,-1.192,18.282,3.488,1,0.708,FSiS
2,B1 SH,CHURCHMAN BIBLE,2978.0,60.563,0.818,3.299,9.983,3.334,1,0.625,CSiS
2,B1 SH,CHURCHMAN BIBLE,2978.5,65.688,0.886,2.794,9.022,3.25,1,0.583,CSiS
2,B1 SH,CHURCHMAN BIBLE,2979.0,59.125,0.89,2.077,9.446,3.025,1,0.542,CSiS
2,B1 SH,CHURCHMAN BIBLE,2979.5,57.563,0.868,1.903,10.646,2.709,1,0.5,CSiS
2,B1 SH,CHURCHMAN BIBLE,2980.0,54.156,0.821,1.138,11.021,2.934,1,0.458,CSiS
2,B1 SH,CHURCHMAN BIBLE,2980.5,60.719,0.752,3.491,12.573,2.34,1,0.417,CSiS
2,B1 SH,CHURCHMAN BIBLE,2981.0,64.0,0.694,5.213,23.547,1.968,1,0.375,CSiS
2,B1 SH,CHURCHMAN BIBLE,2981.5,68.063,0.675,-1.635,38.745,1.75,1,0.333,CSiS
2,B1 SH,CHURCHMAN BIBLE,2982.0,66.688,0.646,-3.951,40.768,1.666,1,0.292,CSiS
2,B1 SH,CHURCHMAN BIBLE,2982.5,65.125,0.608,-9.25,33.469,2.354,1,0.25,CSiS
2,B1 SH,CHURCHMAN BIBLE,2983.0,61.375,0.563,-1.914,21.104,3.387,1,0.208,CSiS
2,B1 SH,CHURCHMAN BIBLE,2983.5,62.125,0.51,3.503,16.468,3.209,1,0.167,CSiS
2,B1 SH,CHURCHMAN BIBLE,2984.0,67.438,0.495,7.9,19.151,2.902,1,0.125,CSiS
2,B1 SH,CHURCHMAN BIBLE,2984.5,65.313,0.52,7.18,27.683,2.648,1,0.083,CSiS
5,B1 LM,CHURCHMAN BIBLE,2985.0,60.219,0.545,3.448,27.606,2.652,1,0.042,MS
7,B1 LM,CHURCHMAN BIBLE,2985.5,46.75,0.577,-1.737,21.854,3.076,2,1.0,Dol
8,B1 LM,CHURCHMAN BIBLE,2986.0,38.688,0.618,-2.896,11.783,3.871,2,0.969,PS
8,B1 LM,CHURCHMAN BIBLE,2986.5,26.547,0.657,-2.215,6.756,4.312,2,0.938,PS
8,B1 LM,CHURCHMAN BIBLE,2987.0,21.375,0.713,0.709,3.393,4.363,2,0.906,PS
8,B1 LM,CHURCHMAN BIBLE,2987.5,23.234,0.801,-0.468,5.643,4.492,2,0.875,PS
8,B1 LM,CHURCHMAN BIBLE,2988.0,29.125,0.905,1.12,6.546,4.891,2,0.844,PS
8,B1 LM,CHURCHMAN BIBLE,2988.5,32.938,0.996,1.335,8.821,4.641,2,0.813,PS
8,B1 LM,CHURCHMAN BIBLE,2989.0,33.094,1.023,2.804,8.231,4.363,2,0.781,PS
8,B1 LM,CHURCHMAN BIBLE,2989.5,27.703,0.995,3.242,8.33,4.0,2,0.75,PS
8,B1 LM,CHURCHMAN BIBLE,2990.0,27.672,0.929,2.739,7.71,4.219,2,0.719,PS
8,B1 LM,CHURCHMAN BIBLE,2990.5,28.172,0.851,1.696,7.924,4.242,2,0.688,PS
8,B1 LM,CHURCHMAN BIBLE,2991.0,32.469,0.799,0.865,8.461,4.391,2,0.656,PS
6,B1 LM,CHURCHMAN BIBLE,2991.5,37.656,0.781,2.169,8.28,3.863,2,0.625,WS
6,B1 LM,CHURCHMAN BIBLE,2992.0,43.531,0.783,4.538,8.597,3.352,2,0.594,WS
6,B1 LM,CHURCHMAN BIBLE,2992.5,51.219,0.793,4.914,8.172,3.195,2,0.563,WS
6,B1 LM,CHURCHMAN BIBLE,2993.0,60.719,0.801,3.895,7.726,3.359,2,0.531,WS
6,B1 LM,CHURCHMAN BIBLE,2993.5,63.031,0.803,1.46,6.548,3.949,2,0.5,WS
6,B1 LM,CHURCHMAN BIBLE,2994.0,65.125,0.814,0.241,5.668,4.078,2,0.469,WS
6,B1 LM,CHURCHMAN BIBLE,2994.5,57.625,0.842,-0.878,6.151,4.164,2,0.438,WS
6,B1 LM,CHURCHMAN BIBLE,2995.0,60.281,0.895,-0.494,5.962,4.375,2,0.406,WS
6,B1 LM,CHURCHMAN BIBLE,2995.5,75.125,0.969,0.257,6.14,4.477,2,0.375,WS
8,B1 LM,CHURCHMAN BIBLE,2996.0,97.313,0.995,1.975,6.033,4.738,2,0.344,PS
8,B1 LM,CHURCHMAN BIBLE,2996.5,100.375,1.002,1.5,8.412,4.445,2,0.313,PS
8,B1 LM,CHURCHMAN BIBLE,2997.0,89.25,1.006,1.408,9.578,4.27,2,0.281,PS
8,B1 LM,CHURCHMAN BIBLE,2997.5,72.063,0.988,2.224,10.276,4.246,2,0.25,PS
8,B1 LM,CHURCHMAN BIBLE,2998.0,72.625,0.968,3.323,9.323,4.144,2,0.219,PS
8,B1 LM,CHURCHMAN BIBLE,2998.5,73.813,0.934,4.188,9.387,4.187,2,0.188,PS
8,B1 LM,CHURCHMAN BIBLE,2999.0,78.0,0.887,3.038,9.266,4.144,2,0.156,PS
8,B1 LM,CHURCHMAN BIBLE,2999.5,96.813,0.825,2.094,8.55,4.578,2,0.125,PS
8,B1 LM,CHURCHMAN BIBLE,3000.0,145.75,0.755,1.651,10.849,2.908,2,0.094,PS
3,B2 SH,CHURCHMAN BIBLE,3000.5,207.125,0.707,-0.923,22.896,2.35,2,0.063,FSiS
3,B2 SH,CHURCHMAN BIBLE,3001.0,221.125,0.664,-9.69,39.427,2.043,2,0.031,FSiS
3,B2 SH,CHURCHMAN BIBLE,3001.5,183.375,0.61,-9.88,45.231,1.927,1,1.0,FSiS
3,B2 SH,CHURCHMAN BIBLE,3002.0,124.438,0.558,-7.337,46.692,2.15,1,0.917,FSiS
3,B2 SH,CHURCHMAN BIBLE,3002.5,93.438,0.516,2.671,42.934,2.004,1,0.833,FSiS
3,B2 SH,CHURCHMAN BIBLE,3003.0,81.625,0.492,6.728,44.249,1.641,1,0.75,FSiS
3,B2 SH,CHURCHMAN BIBLE,3003.5,78.813,0.505,2.318,48.464,1.465,1,0.667,FSiS
3,B2 SH,CHURCHMAN BIBLE,3004.0,74.5,0.535,-8.228,52.369,1.513,1,0.583,FSiS
3,B2 SH,CHURCHMAN BIBLE,3004.5,75.563,0.548,-16.331,46.605,1.741,1,0.5,FSiS
3,B2 SH,CHURCHMAN BIBLE,3005.0,69.438,0.556,-18.252,40.175,2.879,1,0.417,FSiS
3,B2 SH,CHURCHMAN BIBLE,3005.5,63.063,0.638,5.584,32.941,2.285,1,0.25,FSiS
7,B2 SH,CHURCHMAN BIBLE,3006.0,67.5,0.696,-1.373,37.75,2.102,1,0.167,Dol
3,B2 SH,CHURCHMAN BIBLE,3006.5,64.938,0.771,-9.77,34.037,2.199,1,0.083,FSiS
5,B2 LM,CHURCHMAN BIBLE,3007.0,60.281,0.828,-10.539,24.016,3.854,2,1.0,MS
5,B2 LM,CHURCHMAN BIBLE,3007.5,48.844,0.84,-3.23,16.706,4.781,2,0.967,MS
8,B2 LM,CHURCHMAN BIBLE,3008.0,39.156,0.852,2.505,11.704,4.871,2,0.933,PS
8,B2 LM,CHURCHMAN BIBLE,3008.5,31.453,0.872,1.34,12.82,4.742,2,0.9,PS
8,B2 LM,CHURCHMAN BIBLE,3009.0,27.031,0.883,0.933,12.641,4.578,2,0.867,PS
9,B2 LM,CHURCHMAN BIBLE,3009.5,31.453,0.899,0.99,12.242,4.52,2,0.833,BS
9,B2 LM,CHURCHMAN BIBLE,3010.0,37.844,0.895,1.105,12.128,4.727,2,0.8,BS
9,B2 LM,CHURCHMAN BIBLE,3010.5,43.313,0.898,0.916,12.512,4.687,2,0.767,BS
9,B2 LM,CHURCHMAN BIBLE,3011.0,41.906,0.891,0.793,13.074,4.594,2,0.733,BS
9,B2 LM,CHURCHMAN BIBLE,3011.5,35.063,0.878,0.492,13.229,4.867,2,0.7,BS
9,B2 LM,CHURCHMAN BIBLE,3012.0,32.531,0.867,-0.022,12.376,4.93,2,0.667,BS
9,B2 LM,CHURCHMAN BIBLE,3012.5,30.906,0.85,-1.111,11.17,5.352,2,0.633,BS
9,B2 LM,CHURCHMAN BIBLE,3013.0,32.188,0.821,-1.42,9.721,4.961,2,0.6,BS
9,B2 LM,CHURCHMAN BIBLE,3013.5,34.281,0.778,-1.263,9.076,5.012,2,0.567,BS
9,B2 LM,CHURCHMAN BIBLE,3014.0,40.844,0.724,-0.57,8.284,4.652,2,0.533,BS
6,B2 LM,CHURCHMAN BIBLE,3014.5,52.75,0.68,0.108,8.388,3.912,2,0.5,WS
6,B2 LM,CHURCHMAN BIBLE,3015.0,68.125,0.62,1.744,8.656,3.065,2,0.467,WS
6,B2 LM,CHURCHMAN BIBLE,3015.5,96.063,0.504,4.265,11.75,2.76,2,0.433,WS
7,B2 LM,CHURCHMAN BIBLE,3016.0,119.438,0.383,5.89,15.545,2.656,2,0.4,Dol
7,B2 LM,CHURCHMAN BIBLE,3016.5,131.875,0.339,6.374,19.456,2.926,2,0.367,Dol
7,B2 LM,CHURCHMAN BIBLE,3017.0,124.563,0.277,5.916,20.939,3.053,2,0.333,Dol
7,B2 LM,CHURCHMAN BIBLE,3017.5,100.625,0.224,5.712,21.876,3.297,2,0.3,Dol
7,B2 LM,CHURCHMAN BIBLE,3018.0,83.313,0.194,5.443,22.291,3.348,2,0.267,Dol
7,B2 LM,CHURCHMAN BIBLE,3018.5,72.563,0.192,3.586,20.095,3.363,2,0.233,Dol
7,B2 LM,CHURCHMAN BIBLE,3019.0,93.125,0.208,1.204,16.227,3.857,2,0.2,Dol
7,B2 LM,CHURCHMAN BIBLE,3019.5,117.75,0.237,0.16,12.096,3.961,2,0.167,Dol
5,B2 LM,CHURCHMAN BIBLE,3020.0,131.875,0.29,1.229,11.223,3.775,2,0.133,MS
6,B2 LM,CHURCHMAN BIBLE,3020.5,124.25,0.341,3.054,11.106,3.232,2,0.1,WS
8,B2 LM,CHURCHMAN BIBLE,3021.0,106.25,0.401,3.396,10.764,2.981,2,0.067,PS
3,B3 SH,CHURCHMAN BIBLE,3021.5,87.875,0.5,3.797,9.68,3.201,2,0.033,FSiS
3,B3 SH,CHURCHMAN BIBLE,3022.0,74.938,0.587,3.314,11.139,3.215,1,1.0,FSiS
3,B3 SH,CHURCHMAN BIBLE,3022.5,67.625,0.633,3.947,13.485,2.94,1,0.929,FSiS
2,B3 SH,CHURCHMAN BIBLE,3023.0,72.313,0.645,4.261,15.173,2.699,1,0.857,CSiS
2,B3 SH,CHURCHMAN BIBLE,3023.5,70.5,0.653,3.445,15.842,2.647,1,0.786,CSiS
2,B3 SH,CHURCHMAN BIBLE,3024.0,70.188,0.649,3.398,14.082,2.91,1,0.714,CSiS
2,B3 SH,CHURCHMAN BIBLE,3024.5,66.25,0.639,3.774,13.657,2.963,1,0.643,CSiS
2,B3 SH,CHURCHMAN BIBLE,3025.0,66.813,0.635,3.915,11.173,2.945,1,0.571,CSiS
